time,seconds_elapsed,z,y,x
1761315666727179800,0.3511796875,0.6872031688690186,0.4752391576766968,-1.3096565008163452
1761315666746102500,0.3701025390625,0.2596100866794586,-0.2724378705024719,-1.7086161375045776
1761315666765025500,0.389025634765625,-0.2363978922367096,-1.0085088014602661,-2.122159719467163
1761315666783948500,0.407948486328125,-0.5613686442375183,-1.644477128982544,-2.5827386379241943
1761315666802871300,0.426871337890625,-0.5833591222763062,-1.616989016532898,-2.6792523860931396
1761315666821794300,0.445794189453125,-0.41537612676620483,-1.2131426334381104,-2.254713535308838
1761315666840717300,0.46471728515625,-0.28343313932418823,-1.0030112266540527,-1.5369681119918823
1761315666859640000,0.48364013671875,-0.05375456064939499,-0.9339854717254639,-0.893058717250824
1761315666878563000,0.50256298828125,0.14843589067459106,-0.758672297000885,-0.7580614686012268
1761315666897485800,0.52148583984375,0.15393351018428802,-0.6853706240653992,-1.0317209959030151
1761315666916408800,0.540408935546875,0.1557660549879074,-0.5021164417266846,-1.4050250053405762
1761315666935331800,0.559331787109375,0.05986303091049194,-0.1569877415895462,-1.618210792541504
1761315666954254600,0.578254638671875,-0.03787253051996231,0.14110571146011353,-1.6609700918197632
1761315666973177600,0.597177490234375,-0.047646086663007736,0.3897205591201782,-1.5778948068618774
1761315666992100400,0.616100341796875,0.042759306728839874,0.4960079789161682,-1.3995274305343628
1761315667011023400,0.6350234375,-0.018936265259981155,0.5790832042694092,-1.152668833732605
1761315667029946400,0.6539462890625,-0.16004198789596558,0.916270911693573,-0.9804098606109619
1761315667048869000,0.672869140625,-0.27854636311531067,1.3518813848495483,-0.9773555994033813
1761315667067792100,0.691792236328125,-0.3573456406593323,1.5913335084915161,-1.022558331489563
1761315667086715000,0.71071484375,-0.3805578351020813,1.6976208686828613,-1.0323318243026733
1761315667105638000,0.729637939453125,-0.29565006494522095,1.8882052898406982,-0.9181034564971924
1761315667124560600,0.748560546875,-0.2235700935125351,1.918136715888977,-0.7550072073936462
1761315667143483600,0.767483642578125,-0.2211267054080963,1.692123293876648,-0.7006418108940125
1761315667162406700,0.78640673828125,-0.24189551174640656,1.3096565008163452,-0.6890357136726379
1761315667181329400,0.805329345703125,-0.2736595869064331,0.9907942414283752,-0.7177455425262451
1761315667200252400,0.82425244140625,-0.20585553348064423,0.6621584296226501,-0.7971556782722473
1761315667219175200,0.843175048828125,-0.07757759839296341,0.3811686933040619,-0.9229902029037476
1761315667238098200,0.86209814453125,0.03298575058579445,0.16248537600040436,-0.9920159578323364
1761315667257021000,0.88102099609375,0.12888877093791962,0.06352811306715012,-0.9657495021820068
1761315667275944000,0.89994384765625,0.20035789906978607,-0.028098974376916885,-0.8496885299682617
1761315667294867000,0.918866943359375,0.21379654109477997,-0.20463383197784424,-0.6646018028259277
1761315667313789700,0.937789794921875,0.2357870489358902,-0.14110571146011353,-0.5155550837516785
1761315667332712700,0.956712646484375,0.2644968628883362,-0.037261683493852615,-0.39766156673431396
1761315667351635500,0.975635498046875,0.16248537600040436,0.18630841374397278,-0.34635040163993835
1761315667370558500,0.994558349609375,-0.01710372418165207,0.5277720093727112,-0.3017585575580597
1761315667389481500,1.0134814453125,-0.05864133685827255,0.6652126908302307,-0.25472331047058105
1761315667408404200,1.032404296875,-0.014049487188458443,0.6218425035476685,-0.20646637678146362
1761315667427327200,1.0513271484375,0.03237490355968475,0.5381564497947693,-0.16737215220928192
1761315667446250000,1.07025,0.054365407675504684,0.43736663460731506,-0.1569877415895462
1761315667465173000,1.089173095703125,0.04703523963689804,0.2901524603366852,-0.1435490995645523
1761315667484095700,1.108095703125,0.014049487188458443,0.182643324136734,-0.10873081535100937
1761315667503018800,1.127018798828125,-0.0036650835536420345,0.05741964280605316,-0.028098974376916885
1761315667521941500,1.14594140625,-0.03237490355968475,-0.09956810623407364,0.12094775587320328
1761315667540864500,1.164864501953125,-0.11056335270404816,-0.10811996459960938,0.2339545041322708
1761315667559787500,1.18378759765625,-0.16553960740566254,-0.031153209507465363,0.16431790590286255
1761315667578710300,1.202710205078125,-0.11911521852016449,-0.046424392610788345,-0.0006108472589403391
1761315667597633300,1.22163330078125,-0.037261683493852615,-0.15087927877902985,-0.12216944992542267
1761315667616556000,1.24055615234375,0.03176405653357506,-0.23090025782585144,-0.20646637678146362
1761315667635479000,1.25947900390625,0.036039989441633224,-0.3249707520008087,-0.2730487287044525
1761315667654401800,1.27840185546875,-0.0006108472589403391,-0.3567348122596741,-0.20035789906978607
1761315667673324800,1.29732470703125,-0.04825693368911743,-0.3158080279827118,0.05375456064939499
1761315667692247600,1.31624755859375,-0.04886778071522713,-0.2980934679508209,0.2852656841278076
1761315667711170600,1.335170654296875,-0.014049487188458443,-0.33474430441856384,0.3817795515060425
1761315667730093600,1.354093505859375,-0.023823043331503868,-0.2852656841278076,0.39643988013267517
1761315667749016300,1.373016357421875,-0.011606098152697086,-0.19241689145565033,0.16431790590286255
1761315667767939300,1.391939208984375,0.0787992998957634,-0.418430358171463,-0.19180603325366974
1761315667786862000,1.410862060546875,0.1172826737165451,-0.5809157490730286,-0.20341213047504425
1761315667805785000,1.42978515625,0.0653606578707695,-0.6578825116157532,0.11483928561210632
1761315667824707800,1.448707763671875,-0.0018325417768210173,-0.6084038615226746,0.5112791657447815
1761315667843630800,1.467630859375,-0.00916270911693573,-0.3310792148113251,0.5015056133270264
1761315667862553600,1.4865537109375,0.06963659077882767,-0.16737215220928192,0.31092125177383423
1761315667881476600,1.5054765625,0.1563768982887268,0.0018325417768210173,0.01038440316915512
1761315667900399400,1.5243994140625,0.2113531529903412,0.02993151545524597,-0.14782503247261047
1761315667919322400,1.543322265625,0.22662433981895447,0.06841489672660828,-0.16187451779842377
1761315667938245000,1.5622451171875,0.28282228112220764,-0.05986303091049194,-0.15515519678592682
1761315667957168000,1.581168212890625,0.3274141252040863,-0.19363857805728912,-0.20463383197784424
1761315667976091000,1.6000908203125,0.3133646547794342,-0.10262233763933182,-0.21501824259757996
1761315667995014000,1.619013916015625,0.2852656841278076,0.18753011524677277,-0.2498365342617035
1761315668013937000,1.63793701171875,0.21379654109477997,0.4825693368911743,-0.337798535823822
1761315668032859600,1.656859619140625,0.20219044387340546,0.5332696437835693,-0.33535513281822205
1761315668051782700,1.67578271484375,0.22906772792339325,0.4367557764053345,-0.2626643180847168
1761315668070705400,1.694705322265625,0.30908870697021484,0.183865025639534,-0.20341213047504425
1761315668089628400,1.71362841796875,0.34573954343795776,0.0787992998957634,-0.20219044387340546
1761315668108551200,1.73255126953125,0.4080459773540497,-0.009773556143045425,-0.20524467527866364
1761315668127474200,1.75147412109375,0.38544461131095886,0.08490777015686035,-0.25472331047058105
1761315668146397000,1.77039697265625,0.3555130958557129,0.2217375487089157,-0.24617144465446472
1761315668165320000,1.78931982421875,0.26694026589393616,0.32374903559684753,-0.14110571146011353
1761315668184242700,1.80824267578125,-0.24006296694278717,0.16615045070648193,-0.5442649126052856
1761315668203165700,1.827165771484375,-0.13377554714679718,0.4837910234928131,-0.5711421966552734
1761315668222088400,1.84608837890625,0.09956810623407364,0.3561239540576935,-0.12644538283348083
1761315668241011500,1.865011474609375,0.12461283802986145,0.6529957056045532,-0.023823043331503868
1761315668259934200,1.883934326171875,0.09468132257461548,0.8209787011146545,-0.010995250195264816
1761315668278857200,1.902857177734375,0.1178935244679451,0.7678350210189819,-0.07757759839296341
1761315668297780000,1.921780029296875,0.15087927877902985,0.6786513328552246,-0.05803048983216286
1761315668316703000,1.940702880859375,0.11545012891292572,0.5222744345664978,-0.004886778071522713
1761315668335625700,1.959625732421875,0.13988402485847473,0.20280128717422485,-0.05008947476744652
1761315668354548700,1.978548828125,0.1692046970129013,0.07635590434074402,-0.21990501880645752
1761315668373471500,1.997471435546875,0.10262233763933182,0.0390942245721817,-0.45447036623954773
1761315668392394500,2.01639453125,0.39643988013267517,-0.46302223205566406,-0.763559103012085
1761315668411317200,2.035317138671875,0.8014315962791443,-1.0683718919754028,-1.003622055053711
1761315668430240300,2.054240234375,1.334777593612671,-1.9340187311172485,-2.1056668758392334
1761315668449163000,2.0731630859375,1.2546802759170532,-1.8112385272979736,-2.59067964553833
1761315668468086000,2.0920859375,0.05497625470161438,0.6169557571411133,-1.0928057432174683
1761315668487008800,2.1110087890625,-0.6975875496864319,1.5296379327774048,0.21807247400283813
1761315668505931800,2.129931884765625,-0.12400199472904205,0.5454866290092468,-0.031153209507465363
1761315668524854500,2.1488544921875,0.21440738439559937,0.34512871503829956,-0.015271181240677834
1761315668543777500,2.167777587890625,0.3432961702346802,0.5283828973770142,0.1820324808359146
1761315668562700300,2.1867001953125,0.5173876285552979,0.2223484069108963,-0.036039989441633224
1761315668581623300,2.205623291015625,0.660936713218689,-0.1588202863931656,-0.3139754831790924
1761315668600546000,2.224546142578125,0.5723638534545898,0.1301104724407196,-0.17714570462703705
1761315668619469000,2.243468994140625,0.5418215394020081,0.4862344264984131,-0.09468132257461548
1761315668638391800,2.262391845703125,0.24617144465446472,1.0824213027954102,-0.5717530250549316
1761315668657314800,2.281314697265625,-0.1325538605451584,1.254069447517395,-1.4013599157333374
1761315668676237600,2.300237548828125,-0.4471401870250702,1.321873426437378,-1.6328710317611694
1761315668695160600,2.31916064453125,-0.5430431962013245,1.3372210264205933,-1.1954281330108643
1761315668714083300,2.338083251953125,-0.22967857122421265,0.7207997441291809,-0.9407047629356384
1761315668733006300,2.35700634765625,0.05375456064939499,-0.9443698525428772,-0.07207997888326645
1761315668751929000,2.37592919921875,-0.33535513281822205,-0.726908266544342,0.7287407517433167
1761315668770852000,2.39485205078125,-0.32191649079322815,0.24067382514476776,-0.12827792763710022
1761315668789774800,2.41377490234375,-0.03176405653357506,0.21746163070201874,-1.2070342302322388
1761315668808697900,2.43269775390625,0.32069480419158936,-0.3787252902984619,-1.4630554914474487
1761315668827620600,2.45162060546875,0.17836740612983704,-0.6474980711936951,-1.1031901836395264
1761315668846543600,2.470543701171875,-0.4049917459487915,-1.032942771911621,-0.555260181427002
1761315668865466400,2.48946630859375,-0.9407047629356384,-1.1972606182098389,-0.3640649616718292
1761315668884389400,2.508389404296875,-1.8833184242248535,-1.2058124542236328,-0.33352261781692505
1761315668903312100,2.52731201171875,-2.6151134967803955,-1.381201982498169,-0.4605788290500641
1761315668922235100,2.546235107421875,-2.405592918395996,-1.8149036169052124,-0.3017585575580597
1761315668941158000,2.565157958984375,-1.572397232055664,-3.447087526321411,0.37200596928596497
1761315668960081000,2.584080810546875,-0.8105943202972412,-3.1673192977905273,0.42331716418266296
1761315668979003600,2.603003662109375,-0.8448017835617065,-1.5754514932632446,0.4349232614040375
1761315668997926700,2.6219267578125,-1.7165571451187134,-0.11056335270404816,1.2864443063735962
1761315669016849400,2.640849365234375,-1.9651719331741333,0.9950701594352722,1.4416759014129639
1761315669035772400,2.6597724609375,-1.5326920747756958,0.7214106321334839,1.248571753501892
1761315669054695200,2.678695068359375,-1.0958600044250488,-0.39949411153793335,0.7678350210189819
1761315669073618000,2.697617919921875,-0.938872218132019,-1.3023263216018677,0.19058434665203094
1761315669092541000,2.716541015625,-0.8014315962791443,-0.9834640622138977,0.12766708433628082
1761315669111464000,2.7354638671875,-0.6413896083831787,-0.24433889985084534,0.550373375415802
1761315669130386700,2.75438671875,-0.4575245976448059,-0.32313820719718933,0.896723747253418
1761315669149309400,2.773309326171875,-0.3787252902984619,-0.9077190160751343,0.9962918758392334
1761315669168232400,2.792232421875,-0.2345653474330902,-0.7146912813186646,1.3023263216018677
1761315669187155200,2.8111552734375,-0.12033691257238388,0.033596597611904144,1.4367891550064087
1761315669206078200,2.830078125,-0.06352811306715012,0.5815265774726868,1.3108782768249512
1761315669225001000,2.8490009765625,-0.08735115826129913,0.5497625470161438,0.809983491897583
1761315669243924000,2.867924072265625,-0.1716480851173401,0.9064973592758179,-0.4324798583984375
1761315669262846700,2.8868466796875,-0.47585001587867737,1.7599272727966309,-1.3120999336242676
1761315669281769700,2.905769775390625,-1.1074661016464233,1.9608960151672363,-1.5119233131408691
1761315669300692500,2.9246923828125,-2.1838552951812744,1.1642749309539795,-2.688415050506592
1761315669319615500,2.943615478515625,-3.3847811222076416,-0.897334635257721,-2.240053176879883
1761315669338538200,2.962538330078125,-2.578462600708008,-4.251649856567383,-3.224128246307373
1761315669357461200,2.981461181640625,-0.3939964771270752,-3.2058026790618896,-3.739072322845459
1761315669376384000,3.000384033203125,0.03542914241552353,-0.3054236173629761,-2.665813684463501
1761315669395307000,3.01930712890625,-0.261442631483078,0.5027272701263428,-1.7519862651824951
1761315669414229800,3.038229736328125,-0.5558710098266602,0.7824953198432922,-1.4202961921691895
1761315669433152800,3.05715283203125,-0.7525638341903687,0.6817055344581604,-1.3163758516311646
1761315669452075500,3.076075439453125,-0.8307522535324097,-0.38849884271621704,-1.032942771911621
1761315669470998300,3.094998291015625,-0.6927008032798767,-1.9731130599975586,-0.2095206081867218
1761315669489921300,3.11392138671875,-0.5772506594657898,-2.7855398654937744,0.9144383668899536
1761315669508844000,3.132843994140625,-0.5809157490730286,-1.7318283319473267,1.2968287467956543
1761315669527767000,3.15176708984375,-0.17775654792785645,-0.33352261781692505,1.1416735649108887
1761315669546689800,3.170689697265625,0.12461283802986145,0.2980934679508209,0.6688777208328247
1761315669565612800,3.18961279296875,0.16737215220928192,1.6261518001556396,0.6627692580223083
1761315669584535600,3.20853564453125,0.030542362481355667,2.5912904739379883,0.791047215461731
