time,seconds_elapsed,z,y,x
1761401324701528000,0.135528076171875,0.6854898929595947,-9.326687812805176,-2.736572504043579
1761401324711620900,0.145620849609375,0.7021744847297668,-9.283592224121094,-2.7444286346435547
1761401324721706000,0.1557060546875,0.7330746054649353,-9.265336036682129,-2.7561001777648926
1761401324731768800,0.165768798828125,0.7523030638694763,-9.266608238220215,-2.7532570362091064
1761401324741859800,0.17585986328125,0.7666682600975037,-9.270873069763184,-2.751760721206665
1761401324751951400,0.185951416015625,0.7582137584686279,-9.25403881072998,-2.790367364883423
1761401324762044400,0.19604443359375,0.7569418549537659,-9.244611740112305,-2.8405706882476807
1761401324772114000,0.206114013671875,0.7644237279891968,-9.264886856079102,-2.826504707336426
1761401324782179600,0.2161796875,0.7766939997673035,-9.30349349975586,-2.8072762489318848
1761401324792260600,0.226260498046875,0.7987655401229858,-9.327435493469238,-2.8120646476745605
1761401324802358300,0.236358154296875,0.7808838486671448,-9.327285766601562,-2.799570083618164
1761401324812440000,0.246440185546875,0.7532756924629211,-9.296011924743652,-2.7527334690093994
1761401324822519300,0.256519287109375,0.7483376860618591,-9.288904190063477,-2.7316346168518066
1761401324832601300,0.266601318359375,0.764723002910614,-9.297134399414062,-2.705148696899414
1761401324842671400,0.27667138671875,0.7991396188735962,-9.306785583496094,-2.659658908843994
1761401324852764000,0.286763916015625,0.81806880235672,-9.348609924316406,-2.6407296657562256
1761401324862854700,0.296854736328125,0.816871702671051,-9.371877670288086,-2.642749786376953
1761401324872926500,0.306926513671875,0.7879916429519653,-9.360206604003906,-2.6611552238464355
1761401324882996000,0.316995849609375,0.7077859044075012,-9.360654830932617,-2.6495583057403564
1761401324893072100,0.327072021484375,0.68317049741745,-9.357213973999023,-2.6420764923095703
1761401324903169300,0.337169189453125,0.6983587145805359,-9.363798141479492,-2.6164135932922363
1761401324913240600,0.347240478515625,0.7378630638122559,-9.376965522766113,-2.5602245330810547
1761401324923331000,0.3573310546875,0.7743746042251587,-9.366865158081055,-2.5334393978118896
1761401324933401600,0.367401611328125,0.7333738803863525,-9.331775665283203,-2.5643396377563477
1761401324943479600,0.3774794921875,0.7110779285430908,-9.32766056060791,-2.615440845489502
1761401324953571000,0.387571044921875,0.6976853609085083,-9.357213973999023,-2.63826060295105
1761401324963645200,0.397645263671875,0.6593781113624573,-9.427842140197754,-2.638784408569336
1761401324973737000,0.407737060546875,0.6355109214782715,-9.421856880187988,-2.5748891830444336
1761401324983810000,0.41781005859375,0.6255599856376648,-9.366117477416992,-2.5436148643493652
1761401324993899500,0.4278994140625,0.6266822814941406,-9.343446731567383,-2.6173861026763916
1761401325003982800,0.43798291015625,0.6228665113449097,-9.305289268493652,-2.7557260990142822
1761401325014062000,0.44806201171875,0.6099228858947754,-9.27379035949707,-2.853738784790039
1761401325024132000,0.458132080078125,0.6362590789794922,-9.24708080291748,-2.913219690322876
1761401325034225200,0.46822509765625,0.6312462687492371,-9.256282806396484,-2.9297547340393066
1761401325044310500,0.478310546875,0.6022913455963135,-9.28381633758545,-2.910825490951538
1761401325054365400,0.488365478515625,0.5758803486824036,-9.305588722229004,-2.889801502227783
1761401325064446000,0.498446044921875,0.5524620413780212,-9.2794771194458,-2.9135189056396484
1761401325074547000,0.508546875,0.54325932264328,-9.233762741088867,-2.980706214904785
1761401325084624000,0.518623779296875,0.5335328578948975,-9.237578392028809,-3.0440778732299805
1761401325094711300,0.528711181640625,0.5199158787727356,-9.2864351272583,-3.069516181945801
1761401325104782000,0.538781982421875,0.5161001086235046,-9.323993682861328,-3.013402223587036
1761401325114873600,0.54887353515625,0.49215808510780334,-9.322347640991211,-2.923769235610962
1761401325124954600,0.55895458984375,0.46567222476005554,-9.318083763122559,-2.8023383617401123
1761401325135025000,0.56902490234375,0.4579658806324005,-9.341501235961914,-2.704101085662842
1761401325145107000,0.57910693359375,0.49559974670410156,-9.390059471130371,-2.617760181427002
1761401325155187500,0.5891875,0.5339818000793457,-9.410409927368164,-2.5649383068084717
1761401325165279500,0.599279541015625,0.5689221620559692,-9.398663520812988,-2.5370306968688965
1761401325175361000,0.609361083984375,0.6135141849517822,-9.411382675170898,-2.4922890663146973
1761401325185422000,0.619422119140625,0.6290764808654785,-9.434725761413574,-2.435426950454712
1761401325195512000,0.629511962890625,0.6236147284507751,-9.457695007324219,-2.4337809085845947
1761401325205617400,0.639617431640625,0.6000468134880066,-9.468170166015625,-2.466177463531494
1761401325215686000,0.649685791015625,0.535702645778656,-9.427094459533691,-2.5171289443969727
1761401325225754600,0.659754638671875,0.5092915892601013,-9.347935676574707,-2.5616462230682373
1761401325235848000,0.669847900390625,0.48475101590156555,-9.345991134643555,-2.5936686992645264
1761401325245928700,0.6799287109375,0.500014066696167,-9.38856315612793,-2.572195529937744
1761401325255998700,0.689998779296875,0.5263502597808838,-9.400459289550781,-2.524610757827759
1761401325266079700,0.700079833984375,0.5461024641990662,-9.363648414611816,-2.4950573444366455
1761401325276160800,0.710160888671875,0.5659294128417969,-9.331775665283203,-2.4622867107391357
1761401325286253600,0.720253662109375,0.5567266941070557,-9.316961288452148,-2.459144353866577
1761401325296327400,0.730327392578125,0.567500650882721,-9.333945274353027,-2.4512884616851807
1761401325306408000,0.740407958984375,0.6102221608161926,-9.38669204711914,-2.4465749263763428
1761401325316497000,0.750496826171875,0.6223428249359131,-9.430386543273926,-2.4800937175750732
1761401325326587100,0.760587158203125,0.6000468134880066,-9.457620620727539,-2.525059700012207
1761401325346728700,0.780728759765625,0.5387701988220215,-9.466972351074219,-2.5433156490325928
1761401325356821500,0.790821533203125,0.5506663918495178,-9.421407699584961,-2.48832368850708
1761401325366902300,0.80090234375,0.5430348515510559,-9.396568298339844,-2.451063871383667
1761401325376974600,0.810974609375,0.5330091714859009,-9.36245059967041,-2.428393840789795
1761401325387053600,0.821053466796875,0.5399672985076904,-9.326987266540527,-2.4421606063842773
1761401325397143000,0.83114306640625,0.5438578724861145,-9.325864791870117,-2.4818146228790283
1761401325407228000,0.841227783203125,0.5422118902206421,-9.348684310913086,-2.530297040939331
1761401325417308700,0.85130859375,0.5060743689537048,-9.367238998413086,-2.57698392868042
1761401325427389200,0.86138916015625,0.46671968698501587,-9.37277603149414,-2.620079755783081
1761401325447532300,0.8815322265625,0.4801122546195984,-9.323246002197266,-2.626514196395874
1761401325457622800,0.891622802734375,0.5213374495506287,-9.339706420898438,-2.609530210494995
1761401325467703000,0.901703125,0.5485714673995972,-9.38325023651123,-2.585812568664551
1761401325477795600,0.911795654296875,0.5300912261009216,-9.396044731140137,-2.6215012073516846
1761401325487865000,0.921864990234375,0.5269488096237183,-9.406070709228516,-2.574589729309082
1761401325497958100,0.931958251953125,0.5534346699714661,-9.41871452331543,-2.4494926929473877
1761401325508039000,0.942038818359375,0.5856067538261414,-9.451709747314453,-2.2472574710845947
1761401325518111700,0.95211181640625,0.6186766624450684,-9.452832221984863,-2.0469677448272705
1761401325528190000,0.96218994140625,0.678307294845581,-9.46450424194336,-1.918728232383728
1761401325538270700,0.972270751953125,0.66274493932724,-9.490166664123535,-1.9306243658065796
1761401325548363300,0.98236328125,0.6749404072761536,-9.548300743103027,-2.005817174911499
1761401325558444000,0.992444091796875,0.6851157546043396,-9.522712707519531,-2.134730100631714
1761401325568517400,1.002517333984375,0.6756138205528259,-9.608454704284668,-2.2578818798065186
1761401325578598400,1.012598388671875,0.6866869926452637,-9.610475540161133,-2.383951425552368
1761401325588676400,1.02267626953125,0.6064063906669617,-9.52810001373291,-2.499546527862549
1761401325598770000,1.03277001953125,0.4735282063484192,-9.472359657287598,-2.5784056186676025
1761401325608839400,1.04283935546875,0.47315409779548645,-9.439888000488281,-2.5543887615203857
1761401325618908000,1.052907958984375,0.5074211359024048,-9.416544914245605,-2.516904592514038
1761401325629013000,1.063012939453125,0.5376479029655457,-9.378761291503906,-2.5230395793914795
1761401325639094000,1.073093994140625,0.52784663438797,-9.414449691772461,-2.5718963146209717
1761401325649180000,1.083179931640625,0.4587140679359436,-9.45919132232666,-2.5800516605377197
1761401325659244500,1.09324462890625,0.37334582209587097,-9.43263053894043,-2.5603742599487305
1761401325669337000,1.103337158203125,0.34678515791893005,-9.398139953613281,-2.540771722793579
